date,lgd_district_name,lgd_state_name,npi_border,npi_curfew,npi_industry,npi_lockdown,npi_mask,npi_retail,npi_school,npi_surveillance,npi_temple,npi_transport,npi_cu,district,av_npi_cu,npi_cu_scale,av_npi_cu_scale,sdgroup,state
07feb2020,bidar,karnataka,0,0,0,0,,0,0,0,0,0,0,68,0,0,0,53,karnataka
08feb2020,bidar,karnataka,0,0,0,0,,0,0,0,0,0,0,68,0,0,0,59,karnataka
09feb2020,bidar,karnataka,0,0,0,0,,0,0,0,0,0,0,68,0,0,0,65,karnataka
10feb2020,bidar,karnataka,0,0,0,0,,0,0,0,0,0,0,68,0,0,0,71,karnataka
11feb2020,bidar,karnataka,0,0,0,0,,0,0,0,0,0,0,68,0,0,0,77,karnataka
12feb2020,bidar,karnataka,0,0,0,0,,0,0,0,0,0,0,68,0,0,0,83,karnataka
13feb2020,bidar,karnataka,0,0,0,0,,0,0,0,0,0,0,68,0,0,0,89,karnataka
14feb2020,bidar,karnataka,0,0,0,0,,0,0,0,0,0,0,68,0,0,0,95,karnataka
15feb2020,bidar,karnataka,0,0,0,0,,0,0,0,0,0,0,68,0,0,0,101,karnataka
16feb2020,bidar,karnataka,0,0,0,0,,0,0,0,0,0,0,68,0,0,0,107,karnataka
17feb2020,bidar,karnataka,0,0,0,0,,0,0,0,0,0,0,68,0,0,0,113,karnataka
18feb2020,bidar,karnataka,0,0,0,0,,0,0,0,0,0,0,68,0,0,0,119,karnataka
19feb2020,bidar,karnataka,0,0,0,0,,0,0,0,0,0,0,68,0,0,0,125,karnataka
20feb2020,bidar,karnataka,0,0,0,0,,0,0,0,0,0,0,68,0,0,0,131,karnataka
21feb2020,bidar,karnataka,0,0,0,0,,0,0,0,0,0,0,68,0,0,0,137,karnataka
22feb2020,bidar,karnataka,0,0,0,0,,0,0,0,0,0,0,68,0,0,0,143,karnataka
23feb2020,bidar,karnataka,0,0,0,0,,0,0,0,0,0,0,68,0,0,0,149,karnataka
24feb2020,bidar,karnataka,0,0,0,0,,0,0,0,0,0,0,68,0,0,0,155,karnataka
25feb2020,bidar,karnataka,0,0,0,0,,0,0,0,0,0,0,68,0,0,0,161,karnataka
26feb2020,bidar,karnataka,0,0,0,0,,0,0,0,0,0,0,68,0,0,0,167,karnataka
27feb2020,bidar,karnataka,0,0,0,0,,0,0,0,0,0,0,68,0,0,0,173,karnataka
28feb2020,bidar,karnataka,0,0,0,0,,0,0,0,0,0,0,68,0,0,0,179,karnataka
29feb2020,bidar,karnataka,0,0,0,0,,0,0,0,0,0,0,68,0,0,0,185,karnataka
01mar2020,bidar,karnataka,0,0,0,0,,0,0,0,0,0,0,68,0,0,0,191,karnataka
02mar2020,bidar,karnataka,0,0,0,0,,0,0,0,0,0,0,68,0,0,0,197,karnataka
03mar2020,bidar,karnataka,0,0,0,0,,0,0,0,0,0,0,68,0,0,0,203,karnataka
04mar2020,bidar,karnataka,0,0,0,0,,0,0,0,0,0,0,68,0,0,0,209,karnataka
05mar2020,bidar,karnataka,0,0,0,0,,0,0,0,0,0,0,68,0,0,0,215,karnataka
06mar2020,bidar,karnataka,0,0,0,0,,0,0,0,0,0,0,68,0,0,0,221,karnataka
07mar2020,bidar,karnataka,0,0,0,0,,0,0,0,0,0,0,68,0,0,0,227,karnataka
08mar2020,bidar,karnataka,0,0,0,0,,0,0,0,0,0,0,68,0,0,0,233,karnataka
09mar2020,bidar,karnataka,0,0,0,0,,0,0,0,0,0,0,68,0,0,0,239,karnataka
10mar2020,bidar,karnataka,0,0,0,0,,0,0,0,0,0,0,68,.2857143,0,.03809524,245,karnataka
11mar2020,bidar,karnataka,0,0,0,0,,0,0,0,0,0,0,68,.5714286,0,.076190479,251,karnataka
12mar2020,bidar,karnataka,0,0,0,0,,0,0,0,0,0,0,68,.85714287,0,.11428571,257,karnataka
13mar2020,bidar,karnataka,0,0,0,0,,1,1,0,0,0,2,68,1.1428572,.26666668,.15238096,263,karnataka
14mar2020,bidar,karnataka,0,0,0,0,,1,1,0,0,0,2,68,1.4285715,.26666668,.19047619,269,karnataka
15mar2020,bidar,karnataka,0,0,0,0,,1,1,0,0,0,2,68,1.7142857,.26666668,.22857143,275,karnataka
16mar2020,bidar,karnataka,0,0,0,0,,1,1,0,0,0,2,68,2,.26666668,.26666668,281,karnataka
17mar2020,bidar,karnataka,0,0,0,0,,1,1,0,0,0,2,68,2,.26666668,.26666668,287,karnataka
18mar2020,bidar,karnataka,0,0,0,0,,1,1,0,0,0,2,68,2.1428571,.26666668,.28571427,293,karnataka
19mar2020,bidar,karnataka,0,0,0,0,,1,1,0,0,0,2,68,2.4285715,.26666668,.32380953,299,karnataka
20mar2020,bidar,karnataka,0,0,0,0,,1,1,0,0,0,2,68,2.7142856,.26666668,.36190474,305,karnataka
21mar2020,bidar,karnataka,1,0,0,0,,1,1,0,0,0,3,68,3,.40000001,.40000001,311,karnataka
22mar2020,bidar,karnataka,1,1,0,0,,1,1,0,0,0,4,68,3.7857144,.53333336,.50476193,317,karnataka
23mar2020,bidar,karnataka,1,1,0,0,,1,1,0,0,0,4,68,4.5714288,.53333336,.60952383,323,karnataka
24mar2020,bidar,karnataka,1,1,0,0,,1,1,0,0,0,4,68,5.3571429,.53333336,.71428573,329,karnataka
25mar2020,bidar,karnataka,1,1,1,.5,,1,1,0,1,1,7.5,68,6,1,.80000001,335,karnataka
26mar2020,bidar,karnataka,1,1,1,.5,,1,1,0,1,1,7.5,68,6.5,1,.86666667,341,karnataka
27mar2020,bidar,karnataka,1,1,1,.5,,1,1,0,1,1,7.5,68,7,1,.93333334,347,karnataka
28mar2020,bidar,karnataka,1,1,1,.5,,1,1,0,1,1,7.5,68,7.5,1,1,353,karnataka
29mar2020,bidar,karnataka,1,1,1,.5,,1,1,0,1,1,7.5,68,7.5,1,1,359,karnataka
30mar2020,bidar,karnataka,1,1,1,.5,,1,1,0,1,1,7.5,68,7.5,1,1,365,karnataka
31mar2020,bidar,karnataka,1,1,1,.5,,1,1,0,1,1,7.5,68,7.5,1,1,371,karnataka
01apr2020,bidar,karnataka,1,1,1,.5,,1,1,0,1,1,7.5,68,7.5,1,1,377,karnataka
02apr2020,bidar,karnataka,1,1,1,.5,,1,1,0,1,1,7.5,68,7.5,1,1,383,karnataka
03apr2020,bidar,karnataka,1,1,1,.5,,1,1,0,1,1,7.5,68,7.5,1,1,389,karnataka
04apr2020,bidar,karnataka,1,1,1,.5,,1,1,0,1,1,7.5,68,7.5,1,1,395,karnataka
05apr2020,bidar,karnataka,1,1,1,.5,,1,1,0,1,1,7.5,68,7.5,1,1,401,karnataka
06apr2020,bidar,karnataka,1,1,1,.5,,1,1,0,1,1,7.5,68,7.5,1,1,407,karnataka
07apr2020,bidar,karnataka,1,1,1,.5,,1,1,0,1,1,7.5,68,7.5,1,1,413,karnataka
08apr2020,bidar,karnataka,1,1,1,.5,,1,1,0,1,1,7.5,68,7.5,1,1,419,karnataka
09apr2020,bidar,karnataka,1,1,1,.5,,1,1,0,1,1,7.5,68,7.5,1,1,425,karnataka
10apr2020,bidar,karnataka,1,1,1,.5,,1,1,0,1,1,7.5,68,7.5,1,1,431,karnataka
11apr2020,bidar,karnataka,1,1,1,.5,,1,1,.5,1,1,7.5,68,7.5,1,1,437,karnataka
12apr2020,bidar,karnataka,1,1,1,.5,,1,1,.5,1,1,7.5,68,7.5,1,1,443,karnataka
13apr2020,bidar,karnataka,1,1,1,.5,,1,1,.5,1,1,7.5,68,7.5,1,1,449,karnataka
14apr2020,bidar,karnataka,1,1,1,.5,,1,1,.5,1,1,7.5,68,7.5,1,1,455,karnataka
15apr2020,bidar,karnataka,1,1,1,.5,,1,1,.5,1,1,7.5,68,7.5,1,1,461,karnataka
16apr2020,bidar,karnataka,1,1,1,.5,,1,1,.5,1,1,7.5,68,7.5,1,1,467,karnataka
17apr2020,bidar,karnataka,1,1,1,.5,,1,1,.5,1,1,7.5,68,7.5,1,1,473,karnataka
18apr2020,bidar,karnataka,1,1,1,.5,,1,1,.5,1,1,7.5,68,7.5,1,1,479,karnataka
19apr2020,bidar,karnataka,1,1,1,.5,,1,1,.5,1,1,7.5,68,7.5,1,1,485,karnataka
20apr2020,bidar,karnataka,1,1,1,.5,,1,1,.5,1,1,7.5,68,7.3095236,1,.97460312,491,karnataka
21apr2020,bidar,karnataka,1,1,1,.5,,1,1,.5,1,1,7.5,68,7.1190476,1,.94920635,497,karnataka
22apr2020,bidar,karnataka,1,1,1,.5,,1,1,.5,1,1,7.5,68,6.9285712,1,.92380947,503,karnataka
23apr2020,bidar,karnataka,1,1,0,.5,,.66666663,1,.5,1,1,6.1666665,68,6.7380953,.82222217,.8984127,509,karnataka
24apr2020,bidar,karnataka,1,1,0,.5,,.66666663,1,.5,1,1,6.1666665,68,6.5476189,.82222217,.87301582,515,karnataka
25apr2020,bidar,karnataka,1,1,0,.5,,.66666663,1,.5,1,1,6.1666665,68,6.3571429,.82222217,.84761906,521,karnataka
26apr2020,bidar,karnataka,1,1,0,.5,,.66666663,1,.5,1,1,6.1666665,68,6.1666665,.82222217,.82222217,527,karnataka
27apr2020,bidar,karnataka,1,1,0,.5,,.66666663,1,.5,1,1,6.1666665,68,6.1666665,.82222217,.82222217,533,karnataka
28apr2020,bidar,karnataka,1,1,0,.5,,.66666663,1,.5,1,1,6.1666665,68,6.1666665,.82222217,.82222217,539,karnataka
29apr2020,bidar,karnataka,1,1,0,.5,,.66666663,1,.5,1,1,6.1666665,68,6.1666665,.82222217,.82222217,545,karnataka
30apr2020,bidar,karnataka,1,1,0,.5,,.66666663,1,.5,1,1,6.1666665,68,6.0952377,.82222217,.81269836,551,karnataka
01may2020,bidar,karnataka,1,1,0,.5,,.66666663,1,1,1,1,6.1666665,68,6.0238094,.82222217,.80317461,557,karnataka
02may2020,bidar,karnataka,1,1,0,.5,,.66666663,1,1,1,1,6.1666665,68,5.9523807,.82222217,.79365075,563,karnataka
03may2020,bidar,karnataka,1,1,0,.5,,.66666663,1,1,.5,1,5.6666665,68,5.8809524,.75555551,.784127,569,karnataka
04may2020,bidar,karnataka,1,1,0,.5,,.66666663,1,1,.5,1,5.6666665,68,5.8095236,.75555551,.77460313,575,karnataka
05may2020,bidar,karnataka,1,1,0,.5,,.66666663,1,1,.5,1,5.6666665,68,5.7380953,.75555551,.76507938,581,karnataka
06may2020,bidar,karnataka,1,1,0,.5,,.66666663,1,1,.5,1,5.6666665,68,5.6666665,.75555551,.75555551,587,karnataka
07may2020,bidar,karnataka,1,1,0,.5,,.66666663,1,1,.5,1,5.6666665,68,5.6666665,.75555551,.75555551,593,karnataka
08may2020,bidar,karnataka,1,1,0,.5,,.66666663,1,1,.5,1,5.6666665,68,5.6666665,.75555551,.75555551,599,karnataka
09may2020,bidar,karnataka,1,1,0,.5,,.66666663,1,1,.5,1,5.6666665,68,5.6666665,.75555551,.75555551,605,karnataka
10may2020,bidar,karnataka,1,1,0,.5,,.66666663,1,1,.5,1,5.6666665,68,5.6666665,.75555551,.75555551,611,karnataka
11may2020,bidar,karnataka,1,1,0,.5,,.66666663,1,1,.5,1,5.6666665,68,5.6666665,.75555551,.75555551,617,karnataka
12may2020,bidar,karnataka,1,1,0,.5,,.66666663,1,1,.5,1,5.6666665,68,5.6666665,.75555551,.75555551,623,karnataka
13may2020,bidar,karnataka,1,1,0,.5,,.66666663,1,1,.5,1,5.6666665,68,5.6666665,.75555551,.75555551,629,karnataka
14may2020,bidar,karnataka,1,1,0,.5,,.66666663,1,1,.5,1,5.6666665,68,5.6666665,.75555551,.75555551,635,karnataka
15may2020,bidar,karnataka,1,1,0,.5,,.66666663,1,1,.5,1,5.6666665,68,5.6666665,.75555551,.75555551,641,karnataka
16may2020,bidar,karnataka,1,1,0,.5,,.66666663,1,1,.5,1,5.6666665,68,5.5476189,.75555551,.7396825,647,karnataka
17may2020,bidar,karnataka,1,1,0,.5,,.66666663,1,1,.5,1,5.6666665,68,5.4285712,.75555551,.72380948,653,karnataka
18may2020,bidar,karnataka,1,1,0,.5,,.66666663,1,1,.5,1,5.6666665,68,5.3095236,.75555551,.70793647,659,karnataka
19may2020,bidar,karnataka,1,1,0,.5,,.33333331,1,1,.5,.5,4.833333,68,5.1904759,.64444441,.69206345,665,karnataka
20may2020,bidar,karnataka,1,1,0,.5,,.33333331,1,1,.5,.5,4.833333,68,5.0714283,.64444441,.67619044,671,karnataka
21may2020,bidar,karnataka,1,1,0,.5,,.33333331,1,1,.5,.5,4.833333,68,5.0238094,.64444441,.66984123,677,karnataka
22may2020,bidar,karnataka,1,1,0,.5,,.33333331,1,1,.5,.5,4.833333,68,4.9047618,.64444441,.65396821,683,karnataka
23may2020,bidar,karnataka,1,1,0,.5,,.33333331,1,1,.5,.5,4.833333,68,4.9047618,.64444441,.65396821,689,karnataka
24may2020,bidar,karnataka,1,1,0,1,,.33333331,1,1,.5,.5,5.333333,68,4.9047618,.71111107,.65396821,695,karnataka
25may2020,bidar,karnataka,1,1,0,.5,,.33333331,1,1,.5,.5,4.833333,68,4.9047618,.64444441,.65396821,701,karnataka
26may2020,bidar,karnataka,1,1,0,.5,,.33333331,1,1,.5,.5,4.833333,68,4.9047618,.64444441,.65396821,707,karnataka
27may2020,bidar,karnataka,1,1,0,.5,,.33333331,1,1,.5,.5,4.833333,68,4.9047618,.64444441,.65396821,713,karnataka
28may2020,bidar,karnataka,1,1,0,.5,,.33333331,1,1,.5,.5,4.833333,68,4.7976189,.64444441,.63968253,719,karnataka
29may2020,bidar,karnataka,1,1,0,.5,,.33333331,1,1,.5,.5,4.833333,68,4.6904759,.64444441,.62539679,725,karnataka
30may2020,bidar,karnataka,1,1,0,.5,,.33333331,1,1,.5,.5,4.833333,68,4.583333,.64444441,.61111104,731,karnataka
31may2020,bidar,karnataka,.5,1,0,.75,,.33333331,1,1,.5,.5,4.583333,68,4.4761901,.61111104,.59682536,737,karnataka
01jun2020,bidar,karnataka,.5,1,0,.25,,.33333331,1,1,.5,.5,4.083333,68,4.3690472,.54444438,.58253962,743,karnataka
02jun2020,bidar,karnataka,.5,1,0,.25,,.33333331,1,1,.5,.5,4.083333,68,4.2619042,.54444438,.56825387,749,karnataka
03jun2020,bidar,karnataka,.5,1,0,.25,,.33333331,1,1,.5,.5,4.083333,68,4.1547618,.54444438,.55396825,755,karnataka
04jun2020,bidar,karnataka,.5,1,0,.25,,.33333331,1,1,.5,.5,4.083333,68,4.083333,.54444438,.54444438,761,karnataka
05jun2020,bidar,karnataka,.5,1,0,.25,,.33333331,1,1,.5,.5,4.083333,68,3.7499998,.54444438,.49999997,767,karnataka
06jun2020,bidar,karnataka,.5,1,0,.25,,.33333331,1,1,.5,.5,4.083333,68,3.4166665,.54444438,.45555553,773,karnataka
07jun2020,bidar,karnataka,.5,1,0,.25,,.33333331,1,1,.5,.5,4.083333,68,3.0833333,.54444438,.41111109,779,karnataka
08jun2020,bidar,karnataka,0,.5,0,.25,,0,1,1,0,0,1.75,68,2.7499998,.23333333,.36666664,785,karnataka
09jun2020,bidar,karnataka,0,.5,0,.25,,0,1,1,0,0,1.75,68,2.4166665,.23333333,.3222222,791,karnataka
10jun2020,bidar,karnataka,0,.5,0,.25,,0,1,1,0,0,1.75,68,2.0833333,.23333333,.27777776,797,karnataka
11jun2020,bidar,karnataka,0,.5,0,.25,,0,1,1,0,0,1.75,68,1.75,.23333333,.23333333,803,karnataka
12jun2020,bidar,karnataka,0,.5,0,.25,,0,1,1,0,0,1.75,68,1.75,.23333333,.23333333,809,karnataka
13jun2020,bidar,karnataka,0,.5,0,.25,,0,1,1,0,0,1.75,68,1.75,.23333333,.23333333,815,karnataka
14jun2020,bidar,karnataka,0,.5,0,.25,,0,1,1,0,0,1.75,68,1.75,.23333333,.23333333,821,karnataka
15jun2020,bidar,karnataka,0,.5,0,.25,,0,1,1,0,0,1.75,68,1.75,.23333333,.23333333,827,karnataka
16jun2020,bidar,karnataka,0,.5,0,.25,,0,1,1,0,0,1.75,68,1.75,.23333333,.23333333,833,karnataka
17jun2020,bidar,karnataka,0,.5,0,.25,,0,1,1,0,0,1.75,68,1.75,.23333333,.23333333,839,karnataka
18jun2020,bidar,karnataka,0,.5,0,.25,,0,1,1,0,0,1.75,68,1.75,.23333333,.23333333,845,karnataka
19jun2020,bidar,karnataka,0,.5,0,.25,,0,1,1,0,0,1.75,68,1.75,.23333333,.23333333,851,karnataka
20jun2020,bidar,karnataka,0,.5,0,.25,,0,1,1,0,0,1.75,68,1.75,.23333333,.23333333,857,karnataka
21jun2020,bidar,karnataka,0,.5,0,.25,,0,1,1,0,0,1.75,68,1.75,.23333333,.23333333,863,karnataka
22jun2020,bidar,karnataka,0,.5,0,.25,,0,1,1,0,0,1.75,68,1.75,.23333333,.23333333,869,karnataka
23jun2020,bidar,karnataka,0,.5,0,.25,,0,1,1,0,0,1.75,68,1.75,.23333333,.23333333,875,karnataka
24jun2020,bidar,karnataka,0,.5,0,.25,,0,1,1,0,0,1.75,68,1.75,.23333333,.23333333,881,karnataka
25jun2020,bidar,karnataka,0,.5,0,.25,,0,1,1,0,0,1.75,68,1.75,.23333333,.23333333,887,karnataka
26jun2020,bidar,karnataka,0,.5,0,.25,,0,1,1,0,0,1.75,68,1.75,.23333333,.23333333,893,karnataka
27jun2020,bidar,karnataka,0,.5,0,.25,,0,1,1,0,0,1.75,68,1.7142857,.23333333,.22857143,899,karnataka
28jun2020,bidar,karnataka,0,.5,0,.25,,0,1,1,0,0,1.75,68,1.6785715,.23333333,.22380953,905,karnataka
29jun2020,bidar,karnataka,0,.5,0,.25,,0,1,1,0,0,1.75,68,1.6428572,.23333333,.21904762,911,karnataka
30jun2020,bidar,karnataka,0,.5,0,0,,0,1,1,0,0,1.5,68,1.6071428,.2,.2142857,917,karnataka
01jul2020,bidar,karnataka,0,.5,0,0,,0,1,1,0,0,1.5,68,1.5714285,.2,.20952381,923,karnataka
02jul2020,bidar,karnataka,0,.5,0,0,,0,1,1,0,0,1.5,68,1.6071428,.2,.2142857,929,karnataka
03jul2020,bidar,karnataka,0,.5,0,0,,0,1,1,0,0,1.5,68,1.5714285,.2,.20952381,935,karnataka
04jul2020,bidar,karnataka,0,.5,0,0,,0,1,1,0,0,1.5,68,1.5714285,.2,.20952381,941,karnataka
05jul2020,bidar,karnataka,0,.5,0,.5,,0,1,1,0,0,2,68,1.5714285,.26666668,.20952381,947,karnataka
06jul2020,bidar,karnataka,0,.5,0,0,,0,1,1,0,0,1.5,68,1.5714285,.2,.20952381,953,karnataka
07jul2020,bidar,karnataka,0,.5,0,0,,0,1,1,0,0,1.5,68,1.5714285,.2,.20952381,959,karnataka
08jul2020,bidar,karnataka,0,.5,0,0,,0,1,1,0,0,1.5,68,1.5714285,.2,.20952381,965,karnataka
09jul2020,bidar,karnataka,0,.5,0,0,,0,1,1,0,0,1.5,68,1.5714285,.2,.20952381,971,karnataka
10jul2020,bidar,karnataka,0,.5,0,0,,0,1,1,0,0,1.5,68,1.5714285,.2,.20952381,977,karnataka
11jul2020,bidar,karnataka,0,.5,0,0,,0,1,1,0,0,1.5,68,1.5714285,.2,.20952381,983,karnataka
12jul2020,bidar,karnataka,0,.5,0,.5,,0,1,1,0,0,2,68,1.5714285,.26666668,.20952381,989,karnataka
13jul2020,bidar,karnataka,0,.5,0,0,,0,1,1,0,0,1.5,68,1.5714285,.2,.20952381,995,karnataka
14jul2020,bidar,karnataka,0,.5,0,0,,0,1,1,0,0,1.5,68,1.5714285,.2,.20952381,1001,karnataka
15jul2020,bidar,karnataka,0,.5,0,0,,0,1,1,0,0,1.5,68,1.5714285,.2,.20952381,1007,karnataka
16jul2020,bidar,karnataka,0,.5,0,0,,0,1,1,0,0,1.5,68,1.5714285,.2,.20952381,1013,karnataka
17jul2020,bidar,karnataka,0,.5,0,0,,0,1,1,0,0,1.5,68,1.5714285,.2,.20952381,1019,karnataka
18jul2020,bidar,karnataka,0,.5,0,0,,0,1,1,0,0,1.5,68,1.5714285,.2,.20952381,1025,karnataka
19jul2020,bidar,karnataka,0,.5,0,.5,,0,1,1,0,0,2,68,1.5714285,.26666668,.20952381,1031,karnataka
20jul2020,bidar,karnataka,0,.5,0,0,,0,1,1,0,0,1.5,68,1.5714285,.2,.20952381,1037,karnataka
21jul2020,bidar,karnataka,0,.5,0,0,,0,1,1,0,0,1.5,68,1.5714285,.2,.20952381,1043,karnataka
22jul2020,bidar,karnataka,0,.5,0,0,,0,1,1,0,0,1.5,68,1.5714285,.2,.20952381,1049,karnataka
23jul2020,bidar,karnataka,0,.5,0,0,,0,1,1,0,0,1.5,68,1.5714285,.2,.20952381,1055,karnataka
24jul2020,bidar,karnataka,0,.5,0,0,,0,1,1,0,0,1.5,68,1.5714285,.2,.20952381,1061,karnataka
25jul2020,bidar,karnataka,0,.5,0,0,,0,1,1,0,0,1.5,68,1.5714285,.2,.20952381,1067,karnataka
26jul2020,bidar,karnataka,0,.5,0,.5,,0,1,1,0,0,2,68,1.5714285,.26666668,.20952381,1073,karnataka
27jul2020,bidar,karnataka,0,.5,0,0,,0,1,1,0,0,1.5,68,1.5714285,.2,.20952381,1079,karnataka
28jul2020,bidar,karnataka,0,.5,0,0,,0,1,1,0,0,1.5,68,1.5,.2,.2,1085,karnataka
29jul2020,bidar,karnataka,0,.5,0,0,,0,1,1,0,0,1.5,68,1.4285715,.2,.19047619,1091,karnataka
30jul2020,bidar,karnataka,0,.5,0,0,,0,1,1,0,0,1.5,68,1.2857143,.2,.17142858,1097,karnataka
31jul2020,bidar,karnataka,0,0,0,0,,0,1,1,0,0,1,68,1.2142857,.13333334,.16190477,1103,karnataka
01aug2020,bidar,karnataka,0,0,0,0,,0,1,1,0,0,1,68,1.1428572,.13333334,.15238096,1109,karnataka
02aug2020,bidar,karnataka,0,0,0,0,,0,1,1,0,0,1,68,1.0714285,.13333334,.14285713,1115,karnataka
03aug2020,bidar,karnataka,0,0,0,0,,0,1,1,0,0,1,68,1,.13333334,.13333334,1121,karnataka
04aug2020,bidar,karnataka,0,0,0,0,,0,1,1,0,0,1,68,1,.13333334,.13333334,1127,karnataka
05aug2020,bidar,karnataka,0,0,0,0,,0,1,1,0,0,1,68,1,.13333334,.13333334,1133,karnataka
06aug2020,bidar,karnataka,0,0,0,0,,0,1,1,0,0,1,68,1,.13333334,.13333334,1139,karnataka
07aug2020,bidar,karnataka,0,0,0,0,,0,1,1,0,0,1,68,1,.13333334,.13333334,1145,karnataka
08aug2020,bidar,karnataka,0,0,0,0,,0,1,1,0,0,1,68,1,.13333334,.13333334,1151,karnataka
09aug2020,bidar,karnataka,0,0,0,0,,0,1,1,0,0,1,68,1,.13333334,.13333334,1157,karnataka
10aug2020,bidar,karnataka,0,0,0,0,,0,1,1,0,0,1,68,1,.13333334,.13333334,1163,karnataka
11aug2020,bidar,karnataka,0,0,0,0,,0,1,1,0,0,1,68,1,.13333334,.13333334,1169,karnataka
12aug2020,bidar,karnataka,0,0,0,0,,0,1,1,0,0,1,68,1,.13333334,.13333334,1175,karnataka
13aug2020,bidar,karnataka,0,0,0,0,,0,1,1,0,0,1,68,1,.13333334,.13333334,1181,karnataka
14aug2020,bidar,karnataka,0,0,0,0,,0,1,1,0,0,1,68,1,.13333334,.13333334,1187,karnataka
15aug2020,bidar,karnataka,0,0,0,0,,0,1,1,0,0,1,68,1,.13333334,.13333334,1193,karnataka
16aug2020,bidar,karnataka,0,0,0,0,,0,1,1,0,0,1,68,1,.13333334,.13333334,1199,karnataka
17aug2020,bidar,karnataka,0,0,0,0,,0,1,1,0,0,1,68,1,.13333334,.13333334,1205,karnataka
18aug2020,bidar,karnataka,0,0,0,0,,0,1,1,0,0,1,68,1,.13333334,.13333334,1211,karnataka
19aug2020,bidar,karnataka,0,0,0,0,,0,1,1,0,0,1,68,1,.13333334,.13333334,1217,karnataka
20aug2020,bidar,karnataka,0,0,0,0,,0,1,1,0,0,1,68,1,.13333334,.13333334,1223,karnataka
21aug2020,bidar,karnataka,0,0,0,0,,0,1,1,0,0,1,68,1,.13333334,.13333334,1229,karnataka
22aug2020,bidar,karnataka,0,0,0,0,,0,1,1,0,0,1,68,1,.13333334,.13333334,1235,karnataka
23aug2020,bidar,karnataka,0,0,0,0,,0,1,1,0,0,1,68,1,.13333334,.13333334,1241,karnataka
24aug2020,bidar,karnataka,0,0,0,0,,0,1,1,0,0,1,68,1,.13333334,.13333334,1247,karnataka
25aug2020,bidar,karnataka,0,0,0,0,,0,1,1,0,0,1,68,1,.13333334,.13333334,1253,karnataka
26aug2020,bidar,karnataka,0,0,0,0,,0,1,1,0,0,1,68,1,.13333334,.13333334,1259,karnataka
27aug2020,bidar,karnataka,0,0,0,0,,0,1,1,0,0,1,68,1,.13333334,.13333334,1265,karnataka
28aug2020,bidar,karnataka,0,0,0,0,,0,1,1,0,0,1,68,1,.13333334,.13333334,1271,karnataka
29aug2020,bidar,karnataka,0,0,0,0,,0,1,1,0,0,1,68,,.13333334,,1277,karnataka
30aug2020,bidar,karnataka,0,0,0,0,,0,1,1,0,0,1,68,,.13333334,,1283,karnataka
31aug2020,bidar,karnataka,0,0,0,0,,0,1,1,0,0,1,68,,.13333334,,1289,karnataka
21sep2020,bidar,karnataka,,,,,,,.5,,,,.5,68,,.06666667,,1296,karnataka
15oct2020,bidar,karnataka,,,,,,,0,,,,0,68,,0,,1299,karnataka
30jan2020,chamarajanagara,karnataka,0,0,0,0,,0,0,0,0,0,0,69,,0,,5,karnataka
31jan2020,chamarajanagara,karnataka,0,0,0,0,,0,0,0,0,0,0,69,,0,,11,karnataka
01feb2020,chamarajanagara,karnataka,0,0,0,0,,0,0,0,0,0,0,69,,0,,17,karnataka
02feb2020,chamarajanagara,karnataka,0,0,0,0,,0,0,0,0,0,0,69,0,0,0,23,karnataka
03feb2020,chamarajanagara,karnataka,0,0,0,0,,0,0,0,0,0,0,69,0,0,0,29,karnataka
04feb2020,chamarajanagara,karnataka,0,0,0,0,,0,0,0,0,0,0,69,0,0,0,35,karnataka
05feb2020,chamarajanagara,karnataka,0,0,0,0,,0,0,0,0,0,0,69,0,0,0,41,karnataka
06feb2020,chamarajanagara,karnataka,0,0,0,0,,0,0,0,0,0,0,69,0,0,0,47,karnataka
07feb2020,chamarajanagara,karnataka,0,0,0,0,,0,0,0,0,0,0,69,0,0,0,53,karnataka
08feb2020,chamarajanagara,karnataka,0,0,0,0,,0,0,0,0,0,0,69,0,0,0,59,karnataka
09feb2020,chamarajanagara,karnataka,0,0,0,0,,0,0,0,0,0,0,69,0,0,0,65,karnataka
10feb2020,chamarajanagara,karnataka,0,0,0,0,,0,0,0,0,0,0,69,0,0,0,71,karnataka
11feb2020,chamarajanagara,karnataka,0,0,0,0,,0,0,0,0,0,0,69,0,0,0,77,karnataka
12feb2020,chamarajanagara,karnataka,0,0,0,0,,0,0,0,0,0,0,69,0,0,0,83,karnataka
13feb2020,chamarajanagara,karnataka,0,0,0,0,,0,0,0,0,0,0,69,0,0,0,89,karnataka
14feb2020,chamarajanagara,karnataka,0,0,0,0,,0,0,0,0,0,0,69,0,0,0,95,karnataka
15feb2020,chamarajanagara,karnataka,0,0,0,0,,0,0,0,0,0,0,69,0,0,0,101,karnataka
16feb2020,chamarajanagara,karnataka,0,0,0,0,,0,0,0,0,0,0,69,0,0,0,107,karnataka
17feb2020,chamarajanagara,karnataka,0,0,0,0,,0,0,0,0,0,0,69,0,0,0,113,karnataka
18feb2020,chamarajanagara,karnataka,0,0,0,0,,0,0,0,0,0,0,69,0,0,0,119,karnataka
19feb2020,chamarajanagara,karnataka,0,0,0,0,,0,0,0,0,0,0,69,0,0,0,125,karnataka
20feb2020,chamarajanagara,karnataka,0,0,0,0,,0,0,0,0,0,0,69,0,0,0,131,karnataka
